설치장소명,설치장소상세,설치시군구명,서비스제공사명,와이파이SSID,WGS84위도,WGS84경도
성남아트센터 큐브플라자,"성남아트센터 큐브플라자 미디어홀 3층 EPS 실(옥내2대), 반달갤러리 1층 MDF단자(옥내2대), 큐브미술관 2층 EPS실(옥내2대), 상설전시장 3층 EPS실(1대)",성남시,성남시청,Public WiFi Free,37.401193,127.129558
성남아트센터(실외광장),"중앙광장, 오페라하우스앞 광장, 사무동외곽",성남시,성남시청,G_PublicWiFi@SeongNam,37.401853,127.129399
성남종합사회복지관,"1층 로비, 2층 로비, 3층(로비, 강당)",성남시,성남시청,Public WiFi Free,37.449807,127.166046
성남종합운동장,"성남실내체육관(15개), 종합운동장내(22개, 주경기장, 보조경기장, 하키장, 야외공연장 등)",성남시,성남시청,G_PublicWiFi@SeongNam,37.433007,127.137753
성남종합운동장 (스포츠센터),성남종합운동장 성남스포츠센터,성남시,성남시청,G_PublicWiFi@SeongNam,37.433023,127.137767
성남종합운동장 보조구장 씨름장 및 놀이터,"성남종합운동장 보조구장 씨름장 및 놀이터 (옥외1), 풋살장 관람석 좌측, 풋살장 내 폴대, 놀이터 옆 정자, 놀이터 옆 정자 할아버지방, 씨름장입구쪽 함체, 씨름장 내 에어컨 각 1대씩",성남시,성남시청,Public WiFi Free,37.433879,127.138777
성남종합운동장 선수대기실,"선수대기실 1, 2, 3, 4 천정",성남시,성남시청,Public WiFi Free,37.432785,127.137765
성남종합운동장 하키장,"성남종합운동장 하키장 (옥외1), 방송실 오른쪽, 왼쪽, 복도 왼쪽, 오른쪽 각 1대씩",성남시,성남시청,Public WiFi Free,37.432109,127.138895
성남종합운동장 하키장,"성남종합운동장 하키장 (옥외1),선수대기실4 출입문 우측, 경기장 진행실",성남시,성남시청,Public WiFi Free,37.432109,127.13883
성남중원도서관_3 (옥내1),"1F_북카페_안쪽, 1F_북카페_입구, 1F_장애인열람실",성남시,성남시청,Public WiFi Free,37.430241,127.139838
성남축구센터 _1,"축구장CCTV함체 상단, 축구장CCTV함체 안, 지하주차장 벽면, 지하주차장 벽면",성남시,성남시청,Public WiFi Free,37.377855,127.10428
버스정류장 07-023,야탑119안전센터,성남시,성남시청,G_PublicWiFi@SeongNam,37.4163,127.1362
버스정류장 07-026,쇳골마을.궁내동톨게이트,성남시,성남시청,G_PublicWiFi@SeongNam,37.3635,127.101433
버스정류장 07-028,쇳골마을.궁내동톨게이트,성남시,성남시청,G_PublicWiFi@SeongNam,37.363533,127.101767
버스정류장 07-030,보바스병원,성남시,성남시청,G_PublicWiFi@SeongNam,37.357117,127.101533
버스정류장 07-031,궁내동.궁안마을,성남시,성남시청,G_PublicWiFi@SeongNam,37.370117,127.101517
탑골 어린이공원,탑골 어린이공원,성남시,성남시청,G_PublicWiFi@SeongNam,37.407771,127.139493
태평1동 주민센터,태평1동주민센터 민원실,성남시,성남시청,G_PublicWiFi@SeongNam,37.4407,127.126092
태평1동 주민자치센터 2층 3층 4층,"모란로 88, 태평1동 주민자치센터 2층 3층 4층 (옥내1), 1층 주민전산실",성남시,성남시청,Public WiFi Free,37.440886,127.126178
태평2동 마을커뮤니티 공간 1층 2층,"남문로 109,태평2동 마을커뮤니티 공간 1층 2층 (옥내1), 1층단자함",성남시,성남시청,Public WiFi Free,37.447713,127.138569
태평2동 주민센터,태평2동주민센터 민원실,성남시,성남시청,G_PublicWiFi@SeongNam,37.447104,127.138647
태평2동 주민자치센터,2층 컴퓨터실 우측,성남시,성남시청,Public WiFi Free,37.447119,127.136427
태평2동 주민자치센터(3층),3F_자치센터 내 천정,성남시,성남시청,Public WiFi Free,37.447109,127.138687
태평2동 행정복지센터 2층 3층 4층,"남문로 108, 태평2동 행정복지센터 2층 3층 4층 (옥내1), 1층 주민전산실",성남시,성남시청,Public WiFi Free,37.447305,127.138719
태평3동 주민센터,태평3동주민센터 민원실,성남시,성남시청,G_PublicWiFi@SeongNam,37.445375,127.133106
태평3동 주민자치센터 2층 3층 4층,"남문로 54(태평동), 태평3동 주민자치센터 2층 3층 4층 (옥내1), 1층 민원 실내 전산실",성남시,성남시청,Public WiFi Free,37.445622,127.13319
금곡교,금곡교 CCTV함체 근처,성남시,성남시청,Public WiFi Free,37.363351,127.108578
금곡동 경로당,1F_TV위 천정,성남시,성남시청,Public WiFi Free,37.362688,127.097264
금곡동 주민센터,금곡동 주민센터,성남시,성남시청,G_PublicWiFi@SeongNam,37.351589,127.107097
금곡동반려견놀이터,가로등 탄천좌안 33,성남시,성남시청,G_PublicWiFi@SeongNam,37.345793,127.120184
금광1구역,공원5,성남시,성남시청,G_PublicWiFi@SeongNam,37.443756,127.162806
금광1동 주민센터,금광1동 주민센터,성남시,성남시청,G_PublicWiFi@SeongNam,37.445089,127.162379
금광1동제3복지회관,"지하1층 강당, 1층 로비, 2층 로비, 3층 로비",성남시,성남시청,Public WiFi Free,37.445608,127.165703
금광2동 주민센터,금광2동 주민센터,성남시,성남시청,G_PublicWiFi@SeongNam,37.446213,127.164056
금광2동 주민자치센터,"지하1층 1대, 4층 작은도서관 1대",성남시,성남시청,Public WiFi Free,37.446279,127.161849
금광2동제1복지회관,"지하1층 강당, 1층 로비, 2층 로비, 3층 로비",성남시,성남시청,Public WiFi Free,37.447753,127.170596
금광동 물놀이장,금광동 물놀이장,성남시,성남시청,G_PublicWiFi@SeongNam,37.441545,127.162893
금광소공원,CCTV(중원금광1-A-10),성남시,성남시청,G_PublicWiFi@SeongNam,37.443761,127.158231
금잉어공원,중원구 도촌동 658(CCTV 중원도촌-A-29),성남시,성남시청,G_PublicWiFi@SeongNam,37.41554,127.15678
금호시장,"지하1층 반찬가게, 1층(옷가게, 부동산), 2층(논술학원, 주류할인점, 중국집, 미술학원)",성남시,성남시청,Public WiFi Free,37.375998,127.116681
기왓골어린이공원,"복정로118번길 7(복정동), 기왓골어린이공원 (옥외1), 수정복정-A-010",성남시,성남시청,Public WiFi Free,37.463782,127.127677
까치마을어린이공원(어61),구미동 73까치마을어린이공원(어61) (옥외1) 공원 내CCTV:분당구미1-A-003,성남시,성남시청,Public WiFi Free,37.351243,127.118195
꿈동산어린이공원(어1),"야탑동 332, 꿈동산어린이공원(어1) (옥외1), CCTV:분당야탑1-A-6",성남시,성남시청,Public WiFi Free,37.414718,127.126071
나들이공원,나들이공원,성남시,성남시청,G_PublicWiFi@SeongNam,37.394634,127.116466
낙생 어린이공원,낙생 어린이공원,성남시,성남시청,G_PublicWiFi@SeongNam,37.386914,127.100247
분당정자청소년수련관 건물주변,"성남대로407번길 12(정자동), 분당정자청소년수련관 건물주변 (옥내1), 1층 주차장가는 길 출입구",성남시,성남시청,Public WiFi Free,37.372936,127.106236
분당종합사회복지관,"지하3층 식당, 지하2층(복도 좌, 복도 우), 지하1층(복도 우, 중앙복도, 헬스장, 교실), 1층(식당, 상담실, 방과후교실), 2층(복도 우, 중앙복도, 복도 좌)",성남시,성남시청,Public WiFi Free,37.353174,127.105589
분당종합시장,"지하1층(카운터, 남탕 사우나), 1층 문구사, 2층(로비, 휘트니스클럽), 3층(사무소, 로비)",성남시,성남시청,Public WiFi Free,37.367195,127.126813
분당판교청소년수련관 건물 내,"분당판교청소년수련관 건물 내 (옥내1), 4층 eps실, 1층 EPS",성남시,성남시청,Public WiFi Free,37.392384,127.09079
분당판교청소년수련관 수영장,"B1_회원휴게실앞천정, B2_여자사워장앞, B2_남자샤워실앞",성남시,성남시청,Public WiFi Free,37.391593,127.091175
불곡 어린이공원,불곡 어린이공원,성남시,성남시청,G_PublicWiFi@SeongNam,37.344657,127.126523
빛나래 어린이공원,빛나래 어린이공원,성남시,성남시청,G_PublicWiFi@SeongNam,37.404947,127.098579
사기막골공원,사기막골공원,성남시,성남시청,G_PublicWiFi@SeongNam,37.445849,127.183015
사송교,"야탑동 555, 사송교 (옥외1), CCTV:분당야탑1-A-22",성남시,성남시청,Public WiFi Free,37.413857,127.122084
사송교,CCTV함체 상단,성남시,성남시청,Public WiFi Free,37.413367,127.121558
산성동 물놀이장,산성동 물놀이장,성남시,성남시청,G_PublicWiFi@SeongNam,37.452959,127.150616
산성동 주민센터,산성동주민센터 민원실,성남시,성남시청,G_PublicWiFi@SeongNam,37.452233,127.15005
산성동주민자치센터,산성동주민자치센터,성남시,성남시청,Public WiFi Free,37.452102,127.149676
산성실내배드민턴장,"수정로456번길 19(산성동), 산성실내배드민턴장 (옥내1), 경기장 안 방송실",성남시,성남시청,Public WiFi Free,37.460668,127.15554
산성종합사회복지관,"1층 민원대기실, 3층 강의실",성남시,성남시청,Public WiFi Free,37.455677,127.15376
산자락 어린이공원,산자락 어린이공원,성남시,성남시청,G_PublicWiFi@SeongNam,37.358965,127.124443
버스정류장 06-064,대원터널앞사거리,성남시,성남시청,G_PublicWiFi@SeongNam,37.392018,127.090389
버스정류장 06-065,현성아름빌아파트,성남시,성남시청,G_PublicWiFi@SeongNam,37.389838,127.098599
버스정류장 06-066,대원사거리,성남시,성남시청,G_PublicWiFi@SeongNam,37.389595,127.095989
버스정류장 06-067,대일초교.학년쇼핑,성남시,성남시청,G_PublicWiFi@SeongNam,37.400864,127.095634
버스정류장 06-068,금광1.2동행정복지센터.중원어린이도서관,성남시,성남시청,G_PublicWiFi@SeongNam,37.400909,127.09339
버스정류장 06-069,대일초교.학년쇼핑,성남시,성남시청,G_PublicWiFi@SeongNam,37.401109,127.095589
버스정류장 06-070,은행동현대아파트,성남시,성남시청,G_PublicWiFi@SeongNam,37.390641,127.07802
버스정류장 06-071,금광1.2동행정복지센터.중원어린이도서관,성남시,성남시청,G_PublicWiFi@SeongNam,37.410186,127.142695
버스정류장 06-072,은행동현대아파트,성남시,성남시청,G_PublicWiFi@SeongNam,37.387396,127.108025
버스정류장 06-073,상대원1동행정복지센터,성남시,성남시청,G_PublicWiFi@SeongNam,37.39575,127.111348
버스정류장 06-074,구서고.금상초교,성남시,성남시청,G_PublicWiFi@SeongNam,37.404734,127.115027
버스정류장 06-075,상대원1동행정복지센터,성남시,성남시청,G_PublicWiFi@SeongNam,37.389193,127.11585
버스정류장 06-076,구서고.금상초교,성남시,성남시청,G_PublicWiFi@SeongNam,37.399709,127.118332
버스정류장 07-032,궁내동.궁안마을,성남시,성남시청,G_PublicWiFi@SeongNam,37.370817,127.101933
버스정류장 07-034,H스퀘어.삼환하이펙스,성남시,성남시청,G_PublicWiFi@SeongNam,37.401783,127.10985
버스정류장 07-035,성남외고입구,성남시,성남시청,G_PublicWiFi@SeongNam,37.37805,127.101767
버스정류장 06-355,이편한세상4단지,성남시,성남시청,G_PublicWiFi@SeongNam,37.444704,127.166615
버스정류장 06-356,이편한세상6단지,성남시,성남시청,G_PublicWiFi@SeongNam,37.444104,127.163963
버스정류장 07-037,성남외고입구,성남시,성남시청,G_PublicWiFi@SeongNam,37.377567,127.102133
버스정류장 06-357,이편한세상3단지,성남시,성남시청,G_PublicWiFi@SeongNam,37.443955,127.163863
버스정류장 07-038,백현교차로,성남시,성남시청,G_PublicWiFi@SeongNam,37.382333,127.102583
버스정류장 06-358,이편한세상5단지,성남시,성남시청,G_PublicWiFi@SeongNam,37.444599,127.16669
버스정류장 07-043,미금역.2001아울렛,성남시,성남시청,G_PublicWiFi@SeongNam,37.349933,127.106833
버스정류장 07-045,미금역.2001아울렛,성남시,성남시청,G_PublicWiFi@SeongNam,37.350183,127.106817
버스정류장 07-049,정자역,성남시,성남시청,G_PublicWiFi@SeongNam,37.365767,127.1079
버스정류장 07-050,정자청소년수련관.분당클리닉,성남시,성남시청,G_PublicWiFi@SeongNam,37.370467,127.107783
버스정류장 07-051,정자역,성남시,성남시청,G_PublicWiFi@SeongNam,37.365833,127.108317
버스정류장 07-052,두산위브제니스,성남시,성남시청,G_PublicWiFi@SeongNam,37.36945,127.108367
버스정류장 07-053,아데나펠리스,성남시,성남시청,G_PublicWiFi@SeongNam,37.362,127.107867
버스정류장 07-054,까치마을건영빌라.구미도서관,성남시,성남시청,G_PublicWiFi@SeongNam,37.347583,127.108717
버스정류장 07-055,하얀마을,성남시,성남시청,G_PublicWiFi@SeongNam,37.344167,127.108617
버스정류장 07-056,농수산물센터,성남시,성남시청,G_PublicWiFi@SeongNam,37.337167,127.108733
버스정류장 07-057,오리역,성남시,성남시청,G_PublicWiFi@SeongNam,37.340217,127.108767
버스정류장 07-058,오리역,성남시,성남시청,G_PublicWiFi@SeongNam,37.339917,127.109217
버스정류장 07-059,농수산물센터,성남시,성남시청,G_PublicWiFi@SeongNam,37.337183,127.109217
양현교,"서현동 288-1, 양현교 (옥외1), 다리 밑CCTV:분당이매-A-12, 13",성남시,성남시청,Public WiFi Free,37.390864,127.121456
양현교_이매교사이,탄천1지하보도앞 CCTV함체 상단,성남시,성남시청,Public WiFi Free,37.391631,127.122883
양현교→이매교(우안) (양현교 우안),분당구 이매2동 129-8(CCTV 분당이매-A-12),성남시,성남시청,G_PublicWiFi@SeongNam,37.390557,127.12195
양현로 앞 탄천 잔디광장,분당구 서현동 290-3(탄천가로등(탄천우안 164)),성남시,성남시청,G_PublicWiFi@SeongNam,37.387779,127.11952
어울 어린이공원,어울 어린이공원,성남시,성남시청,G_PublicWiFi@SeongNam,37.401664,127.111352
에스이너싱홈,"지하1층 로비, 1층 로비, 2층 로비, 3층 로비",성남시,성남시청,Public WiFi Free,37.414799,127.110274
여수교,"성남대로997번길 27-10(여수동), 여수교 (옥외1), cctv:중원도촌-A-49, 48",성남시,성남시청,Public WiFi Free,37.41427,127.121988
여수울공원(물놀이장),여수울공원 베드민턴장 옆 물놀이장,성남시,성남시청,G_PublicWiFi@SeongNam,37.421432,127.132265
여수울공원(정자),여수울공원 팔각정 앞 가로등,성남시,성남시청,G_PublicWiFi@SeongNam,37.421299,127.131227
낙생대공원,정산주차장 인근,성남시,성남시청,G_PublicWiFi@SeongNam,37.386757,127.103652
남서울묘지공원,"야탑동 산 82, 남서울묘지공원 (옥외1), 원적정사 절 50미터전 오른쪽 전신주",성남시,성남시청,Public WiFi Free,37.399572,127.164952
남한산성 비둘기광장,"관리사무소 건물외벽, 공연장 근처, 약사사 갈림길 화장실",성남시,성남시청,G_PublicWiFi@SeongNam,37.464103,127.171262
남한산성시장,버스정류장 근처,성남시,성남시청,G_PublicWiFi@SeongNam,37.457498,127.165257
내정 어린이공원,내정 어린이공원,성남시,성남시청,G_PublicWiFi@SeongNam,37.372061,127.121512
넘말 어린이공원,넘말 어린이공원,성남시,성남시청,G_PublicWiFi@SeongNam,37.340492,127.124769
버스정류장 05-125,상원초등학교.양지동청소년문화의집,성남시,성남시청,G_PublicWiFi@SeongNam,37.39078,127.070701
버스정류장 05-129,을지대학교,성남시,성남시청,G_PublicWiFi@SeongNam,37.467983,127.153454
