설치장소명,설치장소상세,설치시군구명,서비스제공사명,와이파이SSID,WGS84위도,WGS84경도
가락래미안앞,24-459,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.499257,127.132413
가락현대5차아파트,24-347,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.499528,127.131922
개롱역3번출구,24-348,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.49764288,127.135256
갤러리아팰리스,24-147,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.51131743,127.0929235
건너말공원입구,24-366,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.49271432,127.1250181
경찰병원.KT가락지사,24-377,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.49579884,127.1223882
경찰병원.KT가락지사,24-378,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.49623499,127.1223708
극동아파트,24-355,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.49493963,127.1320189
둔촌오륜역.서문교회,24-235,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.51853807,127.1395044
몽촌토성역,24-127,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.51839516,127.1130342
몽촌토성역.한성백제역,24-241,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.51718895,127.1145291
문정2동주민센터.청소년수련관,24-333,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.49047681,127.1125409
문정3차푸르지오아파트.송파파인타운1단지,24-469,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.48667385,127.1335864
문정대우아파트,24-311,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.486465,127.12834
문정동대우아파트,24-392,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.48661021,127.1284106
문정동제일은행,24-331,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.48602883,127.1243511
문정동푸르지오아파트,24-323,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.48715761,127.1271778
문정래미안현대아파트앞,24-326,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.491672,127.128978
문정로데오거리입구,24-012,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.48901,127.120775
문정로데오거리입구,24-335,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.49087896,127.1196083
문정로데오거리입구,24-364,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.49045997,127.1204717
문정현대아파트,24-327,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.49066063,127.127618
문정현대아파트,24-329,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.49278652,127.1290986
문현고등학교,24-467,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.4805495,127.1291284
문현고등학교.송파파인타운5단지,24-466,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.480632,127.129475
미켈란호수가아파트,24-483,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.50765632,127.1026501
미켈란호수가아파트,24-484,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.50819775,127.1031125
방이2동주민센터,24-210,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.5138678,127.1142231
방이역,24-248,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.50898564,127.1265938
배명중고교,24-184,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.49970985,127.0969106
복정역,24-306,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.46939877,127.1268856
복정역1번출구,24-305,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.47232366,127.1271368
아름드리데이케어센터,실내,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.5031947,127.0930968
아름드리데이케어센터,실내,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.5031947,127.0930968
글샘공원,글샘공원 분수대 앞 CCTV 3190961,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.478959,127.1217452
글샘공원,글샘공원 분수대 앞 CCTV 3190961,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.478959,127.1217452
한빛마을,실내,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.5007713,127.0928073
한빛마을,실내,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.5007713,127.0928073
삼전종합사회복지관,실내,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.49923293,127.0949793
삼전종합사회복지관,실내,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.49923293,127.0949793
삼전종합사회복지관,실내,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.49923293,127.0949793
삼전종합사회복지관,실내,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.49923293,127.0949793
삼전종합사회복지관,실내,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.49923293,127.0949793
삼전종합사회복지관,실내,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.49923293,127.0949793
삼전종합사회복지관,실내,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.49923293,127.0949793
삼전종합사회복지관,실내,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.49923293,127.0949793
삼전종합사회복지관,실내,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.49923293,127.0949793
송파구청,지하보도 악기도서관 로비,송파구,송파구,"SEOUL, SEOUL_Secure",37.51547688,127.1067448
송파구청,지하보도 악기도서관 휴게실,송파구,송파구,"SEOUL, SEOUL_Secure",37.51547688,127.1067448
송파구청,본관 7층 위기가정센터,송파구,송파구,"SEOUL, SEOUL_Secure",37.51458372,127.1059177
송파노인종합복지관,4층 총무지원과,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.49865337,127.0948524
송파노인종합복지관,4층 지역복지과,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.49865337,127.0948524
잠실새내역,CCTV1220354 뉴트리코어앞,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.5108877,127.0855033
잠실새내역,CCTV1220354 뉴트리코어앞,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.5108877,127.0855033
풍납시장,Cctv3010002 풍납동 152-2 맞은 편,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.5381764,127.1217527
풍납시장,Cctv1010925,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.5377126,127.1187709
풍납시장,Cctv1010925,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.5377126,127.1187709
풍납시장,Cctv1010925,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.5377126,127.1187709
풍납시장,Cctv3010002 풍납동 152-2 맞은 편,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.5381764,127.1217527
풍납시장,Cctv3010002 풍납동 152-2 맞은 편,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.5376971,127.1190992
풍납시장,Cctv1010299,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.5376971,127.1190992
풍납시장,Cctv1010299,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.5376971,127.1190992
풍납시장,Cctv1010299,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.5376971,127.1190992
잠실역사거리,Cctv4240190,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.5098399,127.1027881
잠실역사거리,Cctv4240190,송파구,과기정,"Public WiFi Free, Public WiFi Secure",37.5098399,127.1027881
삼밭어린이공원,공원 외곽 CCTV 1140476,송파구,서울시,"SEOUL, SEOUL_Secure",37.49932079,127.0930047
온조마루근린공원,공원 외곽 횡단보도 앞 CCTV 1250586,송파구,서울시,"SEOUL, SEOUL_Secure",37.51993185,127.1095781
온조마루근린공원,공원 외곽 횡단보도 앞 CCTV 1250586,송파구,서울시,"SEOUL, SEOUL_Secure",37.51993185,127.1095781
잠실유수지공원,어울림축구장 입구 경사로 CCTV 1220356,송파구,서울시,"SEOUL, SEOUL_Secure",37.50392298,127.0769559
잠실유수지공원,어울림축구장 입구 경사로 CCTV 1220356,송파구,서울시,"SEOUL, SEOUL_Secure",37.50392298,127.0769559
잠실유수지공원,소나무언덕 잠실본동 작은도서관 근처 CCTV 1220357,송파구,서울시,"SEOUL, SEOUL_Secure",37.50322452,127.0759801
잠실유수지공원,소나무언덕 잠실본동 작은도서관 근처 CCTV 1220357,송파구,서울시,"SEOUL, SEOUL_Secure",37.50322452,127.0759801
사회적경제지원센터,1층 로비,송파구,송파구,단독운영,37.50010438,127.1422507
사회적경제지원센터,1층 로비,송파구,송파구,단독운영,37.50010438,127.1422507
사회적경제지원센터,1층 인큐베이터 1,송파구,송파구,단독운영,37.50010438,127.1422507
양재천 AP-18,우1-소29,강남구,강남구,SEOUL,37.482847,127.049194
양재천 AP-19,우1-소23,강남구,강남구,SEOUL,37.481987,127.047554
양재천 AP-20,개포4-283 CCTV,강남구,강남구,SEOUL,37.481024,127.045942
양재천 AP-21,우1-소6,강남구,강남구,SEOUL,37.48039,127.04516
개포2-202,개포2-202,강남구,과기부(LGU+),publicWiFi,37.4836435,127.0611629
개포3동주민센터,2층,강남구,강남구,SEOUL,37.49215103,127.0736771
개포4-269,개포4-269,강남구,과기부(LGU+),publicWiFi,37.4758623,127.0484124
논현1-277,논현1-277,강남구,과기부(LGU+),publicWiFi,37.5066055,127.0247012
논현1-291,논현1-291,강남구,과기부(LGU+),publicWiFi,37.510763,127.022362
논현1-405,논현1-405,강남구,과기부(LGU+),publicWiFi,37.50562,127.026149
논현2-259,논현2-259,강남구,과기부(LGU+),publicWiFi,37.5098286,127.0350073
논현2-290,논현2-290,강남구,과기부(LGU+),publicWiFi,37.508483,127.035779
논현2-297,논현2-297,강남구,과기부(LGU+),publicWiFi,37.510236,127.034848
보건소,2층,강남구,강남구,SEOUL,37.51631743,127.0423035
보건소,4층,강남구,강남구,SEOUL,37.51631743,127.0423035
삼성2-210,삼성2-210,강남구,과기부(LGU+),publicWiFi,37.5114129,127.0451796
삼성2-212,삼성2-212,강남구,과기부(LGU+),publicWiFi,37.5120171,127.0470411
삼성2-213,삼성2-213,강남구,과기부(LGU+),publicWiFi,37.5126341,127.0492351
삼성2-269,삼성2-269,강남구,과기부(LGU+),publicWiFi,37.5118143,127.0464139
압구정-204,압구정-204,강남구,과기부(LGU+),publicWiFi,37.5254453,127.0306259
압구정-205,압구정-205,강남구,과기부(LGU+),publicWiFi,37.5264494,127.0299071
압구정-209,압구정-209,강남구,과기부(LGU+),publicWiFi,37.5278127,127.0315218
압구정-214,압구정-214,강남구,과기부(LGU+),publicWiFi,37.5216437,127.0313072
압구정-216,압구정-216,강남구,과기부(LGU+),publicWiFi,37.5225693,127.0341074
압구정-218,압구정-218,강남구,과기부(LGU+),publicWiFi,37.5276936,127.0352554
압구정-221,압구정-221,강남구,과기부(LGU+),publicWiFi,37.5255049,127.0357758
압구정-223,압구정-223,강남구,과기부(LGU+),publicWiFi,37.5247093,127.0375407
압구정-255,압구정-255,강남구,과기부(LGU+),publicWiFi,37.5262409,127.0346224
압구정-261,압구정-261,강남구,과기부(LGU+),publicWiFi,37.5277657,127.0307813
압구정-269,압구정-269,강남구,과기부(LGU+),publicWiFi,37.5264787,127.0307367
압구정-279,압구정-279,강남구,과기부(LGU+),publicWiFi,37.524226,127.029201
역삼1-203,역삼1-203,강남구,과기부(LGU+),publicWiFi,37.5013053,127.0276132
역삼1-260,역삼1-260,강남구,과기부(LGU+),publicWiFi,37.5016805,127.0267528
역삼1-414,역삼1-414,강남구,과기부(LGU+),publicWiFi,37.5011505,127.0263129
역삼1-120,역삼1-120,강남구,과기부(LGU+),publicWiFi,37.4992436,127.0272735
역삼1-465,역삼1-465,강남구,과기부(LGU+),publicWiFi,37.500515,127.027223
일원1-209,일원1-209,강남구,과기부(LGU+),publicWiFi,37.4918672,127.0845908
일원1-213,일원1-213,강남구,과기부(LGU+),publicWiFi,37.4928564,127.081675
일원1-227,일원1-227,강남구,과기부(LGU+),publicWiFi,37.4907744,127.0837178
일원1-241,일원1-241,강남구,과기부(LGU+),publicWiFi,37.4930074,127.0821881
청담-401,청담-401,강남구,과기부(LGU+),publicWiFi,37.525025,127.0436
논현글로벌평생학습센터,2층,강남구,강남구,SEOUL,37.5138307,127.0271126
논현글로벌평생학습센터,3층,강남구,강남구,SEOUL,37.5138307,127.0271126
논현글로벌평생학습센터,3층,강남구,강남구,SEOUL,37.5138307,127.0271126
논현글로벌평생학습센터,3층,강남구,강남구,SEOUL,37.5138307,127.0271126
(재)서울산업통상진흥원서울신기술창업센타,(재)서울산업통상진흥원서울신기술창업센타 내,강남구,과기부(LGU+),PublicWiFi@Seoul,37.49760401,127.0380532
(재)서울산업통상진흥원서울신기술창업센타,(재)서울산업통상진흥원서울신기술창업센타 내,강남구,과기부(LGU+),PublicWiFi@Seoul,37.49760401,127.0380532
강남역 22-167정류장,강남역 22-167정류장,강남구,서울시(KT),PublicWiFi@Seoul,37.4977356,127.0262381
강남역 22-167정류장,강남역 22-167정류장,강남구,서울시(KT),PublicWiFi@Seoul,37.4977356,127.0262381
강남역 지하상가,강남역 지하상가 내,강남구,과기부(LGU+),PublicWiFi@Seoul,37.49806516,127.0280059
과학기술회관,과학기술회관 내,강남구,과기부(LGU+),PublicWiFi@Seoul,37.50072208,127.0307688
국기원,1층,강남구,과기부(SKT),PublicWiFi@Seoul,37.50206732,127.0302467
군인공제회관 회원지원센터,군인공제회관 회원지원센터 내,강남구,과기부(SKT),PublicWiFi@Seoul,37.50072208,127.0307688
역삼1-104,디가비드커피 앞,강남구,강남구,SEOUL,37.5012438,127.0351441
역삼1-105,GS타워북측 주변,강남구,강남구,SEOUL,37.5022296,127.0364404
역삼1-106,외환은행 역삼점지점 주변,강남구,강남구,SEOUL,37.5014949,127.0383879
역삼1-107,강남파이낸스센터빌딩 역삼역 3번출구 뒷편,강남구,강남구,SEOUL,37.5002482,127.0358392
역삼1-108,최수사 주변,강남구,강남구,SEOUL,37.4992391,127.0374866
역삼1-112,비전빌딩 주변,강남구,강남구,SEOUL,37.5056562,127.0483004
역삼1-113,VAN전시장 주변,강남구,강남구,SEOUL,37.5043066,127.0422075
역삼1-114,상록회관 뒤편 이면도로,강남구,강남구,SEOUL,37.5041489,127.0436834
역삼1-115,씨티은행 강남지점 주변,강남구,강남구,SEOUL,37.4985444,127.0302973
역삼1-119,선릉역 5번출구 앞,강남구,강남구,SEOUL,37.5043562,127.0477254
역삼1-120,강남역11번출구 주변,강남구,강남구,SEOUL,37.4992436,127.0272735
역삼1-121,역삼역4번출구 주변,강남구,강남구,SEOUL,37.5003613,127.0346916
역삼1-122,KTB네트워크빌딩 주변,강남구,강남구,SEOUL,37.4948061,127.0294243
역삼1-130,서림빌딩 주변,강남구,서울시(SKT),PublicWiFi@Seoul,37.4991481,127.0297281
역삼1-204,국기원 경비초소 옆,강남구,강남구,SEOUL,37.5022306,127.0294343
역삼1-207,역삼공원 코너,강남구,강남구,SEOUL,37.5009955,127.0301776
역삼1-211,깐부치킨 역삼GS타워점 앞,강남구,강남구,SEOUL,37.5025986,127.0376525
역삼1-219,블루핸즈 서울자동차서비스 앞,강남구,강남구,SEOUL,37.5045268,127.045076
역삼1-220,건물 주차장 입구 앞,강남구,강남구,SEOUL,37.504102,127.0254385
역삼1-243,한스빌A 앞,강남구,강남구,SEOUL,37.4920831,127.0325035
역삼1-244,역삼소나무공원 코너,강남구,강남구,SEOUL,37.4908531,127.0339251
역삼1-258,CU 역삼점 앞,강남구,강남구,SEOUL,37.5047404,127.0467889
역삼1-260,역삼1-260,강남구,서울시(SKT),PublicWiFi@Seoul,37.5016805,127.0267528
역삼1-268,골목길 코너,강남구,강남구,SEOUL,37.506898,127.0463812
역삼1-271,역삼1-271,강남구,강남구,SEOUL,37.5021895,127.0270788
역삼1-274,골목길 코너,강남구,강남구,SEOUL,37.5042571,127.0268521
역삼1-280,빌라 앞,강남구,강남구,SEOUL,37.5052988,127.0456623
역삼1-282,역삼1-282,강남구,서울시(SKT),PublicWiFi@Seoul,37.5007721,127.0289267
역삼1-291,역삼1-291,강남구,서울시(SKT),PublicWiFi@Seoul,37.5029743,127.0267421
역삼1-402,올레 JW모바일강남대로점 앞,강남구,강남구,SEOUL,37.4918107,127.0316961
역삼1-403,십원집 뱅뱅본점 앞,강남구,강남구,SEOUL,37.4922788,127.0332498
역삼1-407,로얄빌리지 앞,강남구,강남구,SEOUL,37.50164949,127.0343235
역삼1-409,역삼1-409,강남구,강남구,SEOUL,37.50418171,127.0402141
역삼1-414,강남CGV 앞 대로변,강남구,서울시(SKT),PublicWiFi@Seoul,37.5011505,127.0263129
역삼1-417,역삼1-417,강남구,서울시(SKT),PublicWiFi@Seoul,37.5037835,127.0264291
역삼1-424,역삼1-424,강남구,서울시(SKT),PublicWiFi@Seoul,37.4998077,127.0294811
역삼1-438,영풍문고 앞,강남구,서울시(SKT),PublicWiFi@Seoul,37.4992203,127.0278098
역삼1-449,역삼1-449,강남구,서울시(SKT),PublicWiFi@Seoul,37.5028421,127.0260976
역삼1동주민센터,1층,강남구,강남구,SEOUL,37.4953732,127.0332838
역삼1동주민센터,1층 시민라운지,강남구,강남구,SEOUL,37.4953732,127.0332838
역삼1문화센터,2층,강남구,강남구,SEOUL,37.4953732,127.0332838
역삼1문화센터,2층,강남구,강남구,SEOUL,37.4953732,127.0332838
역삼1문화센터,3층,강남구,강남구,SEOUL,37.4953732,127.0332838
역삼1문화센터,3층,강남구,강남구,SEOUL,37.4953732,127.0332838
역삼1문화센터,3층,강남구,강남구,SEOUL,37.4953732,127.0332838
역삼1문화센터,4층,강남구,강남구,SEOUL,37.4953732,127.0332838
역삼1문화센터,4층,강남구,강남구,SEOUL,37.4953732,127.0332838
역삼1문화센터,4층,강남구,강남구,SEOUL,37.4953732,127.0332838
역삼1문화센터,4층,강남구,강남구,SEOUL,37.4953732,127.0332838
역삼도서관,3층,강남구,강남구,Gangnam_3F_STUDY,37.4953732,127.0332838
역삼도서관,5층,강남구,강남구,Gangnam_5F_LIB,37.4953732,127.0332838
역삼세무서 23-287정류장,역삼세무서 23-287정류장,강남구,서울시(KT),PublicWiFi@Seoul,37.4982638,127.0293203
역삼푸른솔도서관,4층,강남구,강남구,Gangnam_4F,37.49649918,127.0320288
강남도시관제센터,2층,강남구,강남구,Gangnam,37.50831588,127.0410179
강남도시관제센터,2층,강남구,강남구,SEOUL,37.50831588,127.0410179
기술신용보증기금 강남지점,5층,강남구,과기부(LGU+),PublicWiFi@Seoul,37.50370753,127.0476788
역삼2-102,I Tower 주변,강남구,강남구,SEOUL,37.5037206,127.0472552
역삼2-108,동부센트레빌A 사거리,강남구,강남구,SEOUL,37.5028408,127.0496445
역삼2동주민센터,2층,강남구,강남구,SEOUL,37.49597382,127.046815
역삼2동주민센터,1층,강남구,강남구,SEOUL,37.49597382,127.046815
역삼2문화센터,지하1층,강남구,강남구,Gangnam_B1F,37.49597382,127.046815
역삼2문화센터,3층,강남구,강남구,SEOUL,37.49597382,127.046815
역삼2문화센터,4층,강남구,강남구,SEOUL,37.49597382,127.046815
역삼2문화센터,5층,강남구,강남구,SEOUL,37.49597382,127.046815
역삼청소년수련관,5층,강남구,과기부(KT),PublicWiFi@Seoul,37.49397443,127.040912
역삼청소년수련관,4층,강남구,과기부(KT),PublicWiFi@Seoul,37.49397443,127.040912
역삼청소년수련관,3층,강남구,과기부(KT),PublicWiFi@Seoul,37.49397443,127.040912
역삼청소년수련관,2층,강남구,과기부(KT),PublicWiFi@Seoul,37.49397443,127.040912
역삼청소년수련관,1층,강남구,과기부(KT),PublicWiFi@Seoul,37.49397443,127.040912
일원1-201,대청공원 담장,강남구,강남구,SEOUL,37.4918373,127.0823523
일원1-208,일원목련공원 놀이터 앞,강남구,강남구,SEOUL,37.4914691,127.0857173
일원1-210,공영주차장 정산소 옆,강남구,강남구,SEOUL,37.4904526,127.0852467
일원1-223,하늘빛 유치원 뒤 대청초 담장,강남구,강남구,SEOUL,37.4923268,127.0880658
일원1-236,일원1-236,강남구,강남구,SEOUL,37.4895786,127.0823456
일원1동주민센터,2층,강남구,강남구,SEOUL,37.49185469,127.0880264
일원1동주민센터,3층,강남구,강남구,SEOUL,37.49185469,127.0880264
일원1동주민센터,1층,강남구,강남구,SEOUL,37.49185469,127.0880264
일원청소년독서실,일원청소년독서실 내,강남구,과기부(SKT),PublicWiFi@Seoul,37.49282571,127.0821278
일원청소년독서실,일원청소년독서실 내,강남구,과기부(SKT),PublicWiFi@Seoul,37.49282571,127.0821278
일원청소년독서실,일원청소년독서실 내,강남구,과기부(SKT),PublicWiFi@Seoul,37.49282571,127.0821278
일원청소년독서실,일원청소년독서실 내,강남구,과기부(SKT),PublicWiFi@Seoul,37.49282571,127.0821278
일원청소년독서실,일원청소년독서실 내,강남구,과기부(SKT),PublicWiFi@Seoul,37.49282571,127.0821278
일원청소년독서실,일원청소년독서실 내,강남구,과기부(SKT),PublicWiFi@Seoul,37.49282571,127.0821278
정신건강복지센터,정신건강복지센터,강남구,강남구,Gangnam,37.47149608,127.0944958
정신건강복지센터,정신건강복지센터,강남구,강남구,Gangnam,37.47149608,127.0944958
강남장애인복지관,지하1층,강남구,과기부(LGU+),PublicWiFi@Seoul,37.4919833,127.0734674
강남장애인복지관,지하1층,강남구,과기부(LGU+),PublicWiFi@Seoul,37.4919833,127.0734674
대진체육관,1층,강남구,강남구,Gangnam,37.49605364,127.0788531
개포3-201,대진공원 정자 옆,강남구,강남구,SEOUL,37.4957495,127.0783083
개포3-204,대치2단지A 209동과 한마음공원 사이,강남구,강남구,SEOUL,37.4960776,127.0755492
개포3-207,늘푸른공원 화장실 앞,강남구,강남구,SEOUL,37.4895508,127.0773518
개포3-229,예지공원놀이터,강남구,강남구,SEOUL,37.49187856,127.0729462
개포3-211,늘푸른공원 앞 삼거리,강남구,강남구,SEOUL,37.4905102,127.077252
개포3동주민센터,3층,강남구,강남구,SEOUL,37.49215103,127.0736771
개포3동주민센터,1층,강남구,강남구,SEOUL,37.49215103,127.0736771
하상장애인복지관,1층,강남구,과기부(LGU+),PublicWiFi@Seoul,37.49255358,127.0751317
하상장애인복지관,1층,강남구,과기부(LGU+),PublicWiFi@Seoul,37.49255358,127.0751317
하상장애인복지관,2층,강남구,과기부(LGU+),PublicWiFi@Seoul,37.49255358,127.0751317
하상장애인복지관,지하1층,강남구,과기부(LGU+),PublicWiFi@Seoul,37.49255358,127.0751317
강남구청소년상담복지센터,강남구청소년상담복지센터 내,강남구,과기부(KT),PublicWiFi@Seoul,37.4835301,127.0887301
강남구청소년상담복지센터,강남구청소년상담복지센터 내,강남구,과기부(KT),PublicWiFi@Seoul,37.4835301,127.0887301
강남구청소년상담복지센터,강남구청소년상담복지센터 내,강남구,과기부(KT),PublicWiFi@Seoul,37.4835301,127.0887301
강남구청소년상담복지센터,강남구청소년상담복지센터 내,강남구,과기부(KT),PublicWiFi@Seoul,37.4835301,127.0887301
강남구청소년상담복지센터,강남구청소년상담복지센터 내,강남구,과기부(KT),PublicWiFi@Seoul,37.4835301,127.0887301
강남구청소년상담복지센터,강남구청소년상담복지센터 내,강남구,과기부(KT),PublicWiFi@Seoul,37.4835301,127.0887301
강남구청소년상담복지센터,강남구청소년상담복지센터 내,강남구,과기부(KT),PublicWiFi@Seoul,37.4835301,127.0887301
강남구청소년상담복지센터,강남구청소년상담복지센터 내,강남구,과기부(KT),PublicWiFi@Seoul,37.4835301,127.0887301
강남구청소년상담복지센터,강남구청소년상담복지센터 내,강남구,과기부(KT),PublicWiFi@Seoul,37.4835301,127.0887301
강남구청소년상담복지센터,강남구청소년상담복지센터 내,강남구,과기부(KT),PublicWiFi@Seoul,37.4835301,127.0887301
강남구청소년상담복지센터,강남구청소년상담복지센터 내,강남구,과기부(KT),PublicWiFi@Seoul,37.4835301,127.0887301
강남구청소년상담복지센터,강남구청소년상담복지센터 내,강남구,과기부(KT),PublicWiFi@Seoul,37.4835301,127.0887301
강남구청소년상담복지센터,강남구청소년상담복지센터 내,강남구,과기부(KT),PublicWiFi@Seoul,37.4835301,127.0887301
강남구청소년상담복지센터,강남구청소년상담복지센터 내,강남구,과기부(KT),PublicWiFi@Seoul,37.4835301,127.0887301
강남구청소년상담복지센터,강남구청소년상담복지센터 내,강남구,과기부(KT),PublicWiFi@Seoul,37.4835301,127.0887301
강남구청소년상담복지센터,강남구청소년상담복지센터 내,강남구,과기부(KT),PublicWiFi@Seoul,37.4835301,127.0887301
강남구청소년상담복지센터,강남구청소년상담복지센터 내,강남구,과기부(KT),PublicWiFi@Seoul,37.4835301,127.0887301
강남구청소년상담복지센터,강남구청소년상담복지센터 내,강남구,과기부(KT),PublicWiFi@Seoul,37.4835301,127.0887301
강남구청소년상담복지센터,강남구청소년상담복지센터 내,강남구,과기부(KT),PublicWiFi@Seoul,37.4835301,127.0887301
강남구청소년상담복지센터,강남구청소년상담복지센터 내,강남구,과기부(KT),PublicWiFi@Seoul,37.4835301,127.0887301
서울일원본동우체국,서울일원본동우체국 내,강남구,서울시(KT),PublicWiFi@Seoul,37.48309116,127.0865154
서울일원본동우체국,서울일원본동우체국 내,강남구,서울시(KT),PublicWiFi@Seoul,37.48309116,127.0865154
일원본-220,일원비둘기공원 내,강남구,강남구,SEOUL,37.4833687,127.0860389
일원본동주민센터,2층,강남구,강남구,SEOUL,37.48337905,127.0864829
일원본동주민센터,1층,강남구,강남구,SEOUL,37.48337905,127.0864829
태화기독교사회복지관,태화기독교사회복지관 내,강남구,과기부(SKT),PublicWiFi@Seoul,37.4848291,127.0933962
태화기독교사회복지관,태화기독교사회복지관 내,강남구,과기부(SKT),PublicWiFi@Seoul,37.4848291,127.0933962
태화기독교사회복지관,태화기독교사회복지관 내,강남구,과기부(SKT),PublicWiFi@Seoul,37.4848291,127.0933962
태화기독교사회복지관,태화기독교사회복지관 내,강남구,과기부(SKT),PublicWiFi@Seoul,37.4848291,127.0933962
태화기독교사회복지관,태화기독교사회복지관 내,강남구,과기부(SKT),PublicWiFi@Seoul,37.4848291,127.0933962
태화기독교사회복지관,태화기독교사회복지관 내,강남구,과기부(SKT),PublicWiFi@Seoul,37.4848291,127.0933962
태화기독교사회복지관,태화기독교사회복지관 내,강남구,과기부(SKT),PublicWiFi@Seoul,37.4848291,127.0933962
태화기독교사회복지관,태화기독교사회복지관 내,강남구,과기부(SKT),PublicWiFi@Seoul,37.4848291,127.0933962
태화기독교사회복지관,태화기독교사회복지관 내,강남구,과기부(SKT),PublicWiFi@Seoul,37.4848291,127.0933962
태화기독교사회복지관,태화기독교사회복지관 내,강남구,과기부(SKT),PublicWiFi@Seoul,37.4848291,127.0933962
태화기독교사회복지관,태화기독교사회복지관 내,강남구,과기부(SKT),PublicWiFi@Seoul,37.4848291,127.0933962
태화기독교사회복지관,태화기독교사회복지관 내,강남구,과기부(SKT),PublicWiFi@Seoul,37.4848291,127.0933962
태화기독교사회복지관,태화기독교사회복지관 내,강남구,과기부(SKT),PublicWiFi@Seoul,37.4848291,127.0933962
태화기독교사회복지관,태화기독교사회복지관 내,강남구,과기부(SKT),PublicWiFi@Seoul,37.4848291,127.0933962
강남청소년수련관,3층,강남구,과기부(KT),PublicWiFi@Seoul,37.52046806,127.054044
강남청소년수련관,3층,강남구,과기부(KT),PublicWiFi@Seoul,37.52046806,127.054044
강남청소년수련관,2층,강남구,과기부(KT),PublicWiFi@Seoul,37.52046806,127.054044
강남청소년수련관,1층,강남구,과기부(KT),PublicWiFi@Seoul,37.52046806,127.054044
강남청소년수련관,지하1층,강남구,과기부(KT),PublicWiFi@Seoul,37.52046806,127.054044
청담-107,디자이너클럽 주변,강남구,강남구,SEOUL,37.5246607,127.0397366
청담-108,대신빌딩 주변,강남구,강남구,SEOUL,37.5246101,127.0487032
청담-109,모나미빌딩 주변,강남구,강남구,SEOUL,37.5247747,127.0503338
청담-110,피앤폴루스 앞,강남구,강남구,SEOUL,37.5236478,127.0445549
